study_id,hypothesis_id,seed,arm,primary_metric,primary_value,run_valid,secondary_metric_1,secondary_value_1,secondary_metric_2,secondary_value_2,state_invariant
2,H9,2033,DINOv3,ood_hazard_auroc,0.9912489795918368,True,label_fallback_used,0.0,hazard_score_range,0.4739707410335541,
2,H10,2033,DINOv3,negative_corruption_fnr_auc,-0.0885714285714285,True,,,,,
2,H9,2034,SmallCNN,ood_hazard_auroc,0.8689147028236172,True,label_fallback_used,0.0,hazard_score_range,0.5347086787223816,
2,H10,2034,SmallCNN,negative_corruption_fnr_auc,-0.2596899224806202,True,,,,,
2,H9,2034,DINOv3,ood_hazard_auroc,0.992043247061594,True,label_fallback_used,0.0,hazard_score_range,0.5347086787223816,
2,H10,2034,DINOv3,negative_corruption_fnr_auc,-0.0718715393133997,True,,,,,
2,H9,2035,SmallCNN,ood_hazard_auroc,0.8549472686337244,True,label_fallback_used,0.0,hazard_score_range,0.5136200487613678,
2,H10,2035,SmallCNN,negative_corruption_fnr_auc,-0.378657487091222,True,,,,,
2,H9,2035,DINOv3,ood_hazard_auroc,0.9865268396729472,True,label_fallback_used,0.0,hazard_score_range,0.5136200487613678,
2,H10,2035,DINOv3,negative_corruption_fnr_auc,-0.0662650602409638,True,,,,,
2,H9,2036,SmallCNN,ood_hazard_auroc,0.8938413328294279,True,label_fallback_used,0.0,hazard_score_range,0.6304976046085358,
2,H10,2036,SmallCNN,negative_corruption_fnr_auc,-0.1846230158730158,True,,,,,
2,H9,2036,DINOv3,ood_hazard_auroc,0.9866780045351472,True,label_fallback_used,0.0,hazard_score_range,0.6304976046085358,
2,H10,2036,DINOv3,negative_corruption_fnr_auc,-0.117063492063492,True,,,,,
2,H9,2037,SmallCNN,ood_hazard_auroc,0.878156078532236,True,label_fallback_used,0.0,hazard_score_range,0.6758788824081421,
2,H10,2037,SmallCNN,negative_corruption_fnr_auc,-0.1175925925925925,True,,,,,
2,H9,2037,DINOv3,ood_hazard_auroc,0.9921714248971194,True,label_fallback_used,0.0,hazard_score_range,0.6758788824081421,
2,H10,2037,DINOv3,negative_corruption_fnr_auc,-0.1478009259259259,True,,,,,
2,H9,2038,SmallCNN,ood_hazard_auroc,0.8936505700954037,True,label_fallback_used,0.0,hazard_score_range,0.4865583181381225,
2,H10,2038,SmallCNN,negative_corruption_fnr_auc,-0.1536307961504812,True,,,,,
2,H9,2038,DINOv3,ood_hazard_auroc,0.979446560444809,True,label_fallback_used,0.0,hazard_score_range,0.4865583181381225,
2,H10,2038,DINOv3,negative_corruption_fnr_auc,-0.0655293088363954,True,,,,,
2,H9,2039,SmallCNN,ood_hazard_auroc,0.7734517077063559,True,label_fallback_used,0.0,hazard_score_range,0.653852105140686,
2,H10,2039,SmallCNN,negative_corruption_fnr_auc,-0.1188365650969529,True,,,,,
2,H9,2039,DINOv3,ood_hazard_auroc,0.9902318122175244,True,label_fallback_used,0.0,hazard_score_range,0.653852105140686,
2,H10,2039,DINOv3,negative_corruption_fnr_auc,-0.1019390581717451,True,,,,,
2,H11,2000,memory,delayed_success,1.0,True,,,,,
2,H11,2000,no_memory,delayed_success,0.4853333333333333,True,,,,,
2,H11,2001,memory,delayed_success,1.0,True,,,,,
2,H11,2001,no_memory,delayed_success,0.5086666666666667,True,,,,,
2,H11,2002,memory,delayed_success,1.0,True,,,,,
2,H11,2002,no_memory,delayed_success,0.5146666666666667,True,,,,,
2,H11,2003,memory,delayed_success,1.0,True,,,,,
2,H11,2003,no_memory,delayed_success,0.5,True,,,,,
2,H11,2004,memory,delayed_success,1.0,True,,,,,
2,H11,2004,no_memory,delayed_success,0.5053333333333333,True,,,,,
2,H11,2005,memory,delayed_success,1.0,True,,,,,
2,H11,2005,no_memory,delayed_success,0.4926666666666666,True,,,,,
2,H11,2006,memory,delayed_success,1.0,True,,,,,
2,H11,2006,no_memory,delayed_success,0.5173333333333333,True,,,,,
2,H11,2007,memory,delayed_success,1.0,True,,,,,
2,H11,2007,no_memory,delayed_success,0.5013333333333333,True,,,,,
2,H11,2008,memory,delayed_success,1.0,True,,,,,
2,H11,2008,no_memory,delayed_success,0.484,True,,,,,
2,H11,2009,memory,delayed_success,1.0,True,,,,,
2,H11,2009,no_memory,delayed_success,0.518,True,,,,,
2,H11,2010,memory,delayed_success,1.0,True,,,,,
2,H11,2010,no_memory,delayed_success,0.4826666666666667,True,,,,,
2,H11,2011,memory,delayed_success,1.0,True,,,,,
2,H11,2011,no_memory,delayed_success,0.4913333333333333,True,,,,,
2,H11,2012,memory,delayed_success,1.0,True,,,,,
2,H11,2012,no_memory,delayed_success,0.496,True,,,,,
2,H11,2013,memory,delayed_success,1.0,True,,,,,
2,H11,2013,no_memory,delayed_success,0.4926666666666666,True,,,,,
2,H11,2014,memory,delayed_success,1.0,True,,,,,
2,H11,2014,no_memory,delayed_success,0.5073333333333333,True,,,,,
2,H11,2015,memory,delayed_success,1.0,True,,,,,
2,H11,2015,no_memory,delayed_success,0.4913333333333333,True,,,,,
2,H11,2016,memory,delayed_success,1.0,True,,,,,
2,H11,2016,no_memory,delayed_success,0.4873333333333333,True,,,,,
2,H11,2017,memory,delayed_success,1.0,True,,,,,
2,H11,2017,no_memory,delayed_success,0.516,True,,,,,
2,H11,2018,memory,delayed_success,1.0,True,,,,,
2,H11,2018,no_memory,delayed_success,0.5073333333333333,True,,,,,
2,H11,2019,memory,delayed_success,1.0,True,,,,,
2,H11,2019,no_memory,delayed_success,0.4993333333333333,True,,,,,
2,H11,2020,memory,delayed_success,1.0,True,,,,,
2,H11,2020,no_memory,delayed_success,0.5073333333333333,True,,,,,
2,H11,2021,memory,delayed_success,1.0,True,,,,,
2,H11,2021,no_memory,delayed_success,0.492,True,,,,,
2,H11,2022,memory,delayed_success,1.0,True,,,,,
2,H11,2022,no_memory,delayed_success,0.5126666666666667,True,,,,,
2,H11,2023,memory,delayed_success,1.0,True,,,,,
2,H11,2023,no_memory,delayed_success,0.5053333333333333,True,,,,,
2,H11,2024,memory,delayed_success,1.0,True,,,,,
2,H11,2024,no_memory,delayed_success,0.5133333333333333,True,,,,,
2,H11,2025,memory,delayed_success,1.0,True,,,,,
2,H11,2025,no_memory,delayed_success,0.488,True,,,,,
2,H11,2026,memory,delayed_success,1.0,True,,,,,
2,H11,2026,no_memory,delayed_success,0.5133333333333333,True,,,,,
2,H11,2027,memory,delayed_success,1.0,True,,,,,
2,H11,2027,no_memory,delayed_success,0.5133333333333333,True,,,,,
2,H11,2028,memory,delayed_success,1.0,True,,,,,
2,H11,2028,no_memory,delayed_success,0.5046666666666667,True,,,,,
2,H11,2029,memory,delayed_success,1.0,True,,,,,
2,H11,2029,no_memory,delayed_success,0.5053333333333333,True,,,,,
2,H11,2030,memory,delayed_success,1.0,True,,,,,
2,H11,2030,no_memory,delayed_success,0.5033333333333333,True,,,,,
2,H11,2031,memory,delayed_success,1.0,True,,,,,
2,H11,2031,no_memory,delayed_success,0.4833333333333333,True,,,,,
2,H11,2032,memory,delayed_success,1.0,True,,,,,
2,H11,2032,no_memory,delayed_success,0.4993333333333333,True,,,,,
2,H11,2033,memory,delayed_success,1.0,True,,,,,
2,H11,2033,no_memory,delayed_success,0.4986666666666666,True,,,,,
2,H11,2034,memory,delayed_success,1.0,True,,,,,
2,H11,2034,no_memory,delayed_success,0.5173333333333333,True,,,,,
2,H11,2035,memory,delayed_success,1.0,True,,,,,
2,H11,2035,no_memory,delayed_success,0.4893333333333333,True,,,,,
2,H11,2036,memory,delayed_success,1.0,True,,,,,
2,H11,2036,no_memory,delayed_success,0.4846666666666667,True,,,,,
2,H11,2037,memory,delayed_success,1.0,True,,,,,
2,H11,2037,no_memory,delayed_success,0.506,True,,,,,
2,H11,2038,memory,delayed_success,1.0,True,,,,,
2,H11,2038,no_memory,delayed_success,0.4853333333333333,True,,,,,
2,H11,2039,memory,delayed_success,1.0,True,,,,,
2,H11,2039,no_memory,delayed_success,0.4886666666666667,True,,,,,
2,H12,2000,replay,backward_retention,-0.0299999999999999,True,,,,,
2,H12,2000,no_replay,backward_retention,-0.3353333333333334,True,,,,,
2,H12,2001,replay,backward_retention,-0.0663333333333333,True,,,,,
2,H12,2001,no_replay,backward_retention,-0.3403333333333333,True,,,,,
2,H12,2002,replay,backward_retention,-0.0566666666666666,True,,,,,
2,H12,2002,no_replay,backward_retention,-0.3279999999999999,True,,,,,
2,H12,2003,replay,backward_retention,-0.0656666666666666,True,,,,,
2,H12,2003,no_replay,backward_retention,-0.3393333333333334,True,,,,,
2,H12,2004,replay,backward_retention,-0.044,True,,,,,
2,H12,2004,no_replay,backward_retention,-0.3183333333333333,True,,,,,
2,H12,2005,replay,backward_retention,-0.0656666666666666,True,,,,,
2,H12,2005,no_replay,backward_retention,-0.3323333333333333,True,,,,,
2,H12,2006,replay,backward_retention,-0.0746666666666666,True,,,,,
2,H12,2006,no_replay,backward_retention,-0.3303333333333333,True,,,,,
2,H12,2007,replay,backward_retention,-0.0396666666666666,True,,,,,
2,H12,2007,no_replay,backward_retention,-0.336,True,,,,,
2,H12,2008,replay,backward_retention,-0.0313333333333333,True,,,,,
2,H12,2008,no_replay,backward_retention,-0.3406666666666666,True,,,,,
2,H12,2009,replay,backward_retention,-0.0636666666666666,True,,,,,
2,H12,2009,no_replay,backward_retention,-0.3236666666666666,True,,,,,
2,H12,2010,replay,backward_retention,-0.0393333333333333,True,,,,,
2,H12,2010,no_replay,backward_retention,-0.329,True,,,,,
2,H12,2011,replay,backward_retention,-0.0586666666666666,True,,,,,
2,H12,2011,no_replay,backward_retention,-0.3256666666666666,True,,,,,
2,H12,2012,replay,backward_retention,-0.0869999999999999,True,,,,,
2,H12,2012,no_replay,backward_retention,-0.325,True,,,,,
2,H12,2013,replay,backward_retention,-0.056,True,,,,,
2,H12,2013,no_replay,backward_retention,-0.337,True,,,,,
2,H12,2014,replay,backward_retention,-0.0723333333333333,True,,,,,
2,H12,2014,no_replay,backward_retention,-0.3306666666666666,True,,,,,
2,H12,2015,replay,backward_retention,-0.0329999999999999,True,,,,,
2,H12,2015,no_replay,backward_retention,-0.3266666666666666,True,,,,,
2,H12,2016,replay,backward_retention,-0.0393333333333333,True,,,,,
2,H12,2016,no_replay,backward_retention,-0.3433333333333333,True,,,,,
2,H12,2017,replay,backward_retention,-0.0526666666666666,True,,,,,
2,H12,2017,no_replay,backward_retention,-0.3326666666666666,True,,,,,
2,H12,2018,replay,backward_retention,-0.049,True,,,,,
2,H12,2018,no_replay,backward_retention,-0.3223333333333333,True,,,,,
2,H12,2019,replay,backward_retention,-0.0329999999999999,True,,,,,
2,H12,2019,no_replay,backward_retention,-0.3333333333333333,True,,,,,
2,H12,2020,replay,backward_retention,-0.0753333333333333,True,,,,,
2,H12,2020,no_replay,backward_retention,-0.3299999999999999,True,,,,,
2,H12,2021,replay,backward_retention,-0.0529999999999999,True,,,,,
2,H12,2021,no_replay,backward_retention,-0.3253333333333333,True,,,,,
2,H12,2022,replay,backward_retention,-0.0293333333333332,True,,,,,
2,H12,2022,no_replay,backward_retention,-0.324,True,,,,,
2,H12,2023,replay,backward_retention,-0.0316666666666667,True,,,,,
2,H12,2023,no_replay,backward_retention,-0.3253333333333333,True,,,,,
2,H12,2024,replay,backward_retention,-0.0483333333333333,True,,,,,
2,H12,2024,no_replay,backward_retention,-0.3396666666666667,True,,,,,
2,H12,2025,replay,backward_retention,-0.0536666666666666,True,,,,,
2,H12,2025,no_replay,backward_retention,-0.3303333333333333,True,,,,,
2,H12,2026,replay,backward_retention,-0.0513333333333333,True,,,,,
2,H12,2026,no_replay,backward_retention,-0.3426666666666667,True,,,,,
2,H12,2027,replay,backward_retention,-0.05,True,,,,,
2,H12,2027,no_replay,backward_retention,-0.3163333333333333,True,,,,,
2,H12,2028,replay,backward_retention,-0.0623333333333333,True,,,,,
2,H12,2028,no_replay,backward_retention,-0.3316666666666666,True,,,,,
2,H12,2029,replay,backward_retention,-0.011,True,,,,,
2,H12,2029,no_replay,backward_retention,-0.3289999999999999,True,,,,,
2,H12,2030,replay,backward_retention,-0.0456666666666666,True,,,,,
2,H12,2030,no_replay,backward_retention,-0.3273333333333333,True,,,,,
2,H12,2031,replay,backward_retention,-0.049,True,,,,,
2,H12,2031,no_replay,backward_retention,-0.3286666666666666,True,,,,,
2,H12,2032,replay,backward_retention,-0.0416666666666666,True,,,,,
2,H12,2032,no_replay,backward_retention,-0.3389999999999999,True,,,,,
2,H12,2033,replay,backward_retention,-0.0503333333333333,True,,,,,
2,H12,2033,no_replay,backward_retention,-0.3259999999999999,True,,,,,
2,H12,2034,replay,backward_retention,-0.0406666666666667,True,,,,,
2,H12,2034,no_replay,backward_retention,-0.3343333333333333,True,,,,,
2,H12,2035,replay,backward_retention,-0.0436666666666666,True,,,,,
2,H12,2035,no_replay,backward_retention,-0.3336666666666666,True,,,,,
2,H12,2036,replay,backward_retention,-0.0546666666666667,True,,,,,
2,H12,2036,no_replay,backward_retention,-0.3233333333333333,True,,,,,
2,H12,2037,replay,backward_retention,-0.0276666666666666,True,,,,,
2,H12,2037,no_replay,backward_retention,-0.3313333333333333,True,,,,,
2,H12,2038,replay,backward_retention,-0.0269999999999999,True,,,,,
2,H12,2038,no_replay,backward_retention,-0.3193333333333333,True,,,,,
2,H12,2039,replay,backward_retention,-0.0396666666666666,True,,,,,
2,H12,2039,no_replay,backward_retention,-0.331,True,,,,,
2,H13,2000,uncertainty_tagged,negative_false_commitment,-0.1153333333333333,True,,,,,
2,H13,2000,immediate_commit,negative_false_commitment,-0.2926666666666667,True,,,,,
2,H13,2001,uncertainty_tagged,negative_false_commitment,-0.118,True,,,,,
2,H13,2001,immediate_commit,negative_false_commitment,-0.2926666666666667,True,,,,,
2,H13,2002,uncertainty_tagged,negative_false_commitment,-0.124,True,,,,,
2,H13,2002,immediate_commit,negative_false_commitment,-0.302,True,,,,,
2,H13,2003,uncertainty_tagged,negative_false_commitment,-0.128,True,,,,,
2,H13,2003,immediate_commit,negative_false_commitment,-0.3133333333333333,True,,,,,
2,H13,2004,uncertainty_tagged,negative_false_commitment,-0.1333333333333333,True,,,,,
2,H13,2004,immediate_commit,negative_false_commitment,-0.308,True,,,,,
2,H13,2005,uncertainty_tagged,negative_false_commitment,-0.128,True,,,,,
2,H13,2005,immediate_commit,negative_false_commitment,-0.3093333333333333,True,,,,,
2,H13,2006,uncertainty_tagged,negative_false_commitment,-0.1326666666666666,True,,,,,
2,H13,2006,immediate_commit,negative_false_commitment,-0.3,True,,,,,
2,H13,2007,uncertainty_tagged,negative_false_commitment,-0.1233333333333333,True,,,,,
2,H13,2007,immediate_commit,negative_false_commitment,-0.3086666666666666,True,,,,,
2,H13,2008,uncertainty_tagged,negative_false_commitment,-0.116,True,,,,,
2,H13,2008,immediate_commit,negative_false_commitment,-0.298,True,,,,,
2,H13,2009,uncertainty_tagged,negative_false_commitment,-0.1266666666666666,True,,,,,
2,H13,2009,immediate_commit,negative_false_commitment,-0.302,True,,,,,
2,H13,2010,uncertainty_tagged,negative_false_commitment,-0.13,True,,,,,
2,H13,2010,immediate_commit,negative_false_commitment,-0.3126666666666666,True,,,,,
2,H13,2011,uncertainty_tagged,negative_false_commitment,-0.1326666666666666,True,,,,,
2,H13,2011,immediate_commit,negative_false_commitment,-0.3113333333333333,True,,,,,
2,H13,2012,uncertainty_tagged,negative_false_commitment,-0.1426666666666666,True,,,,,
2,H13,2012,immediate_commit,negative_false_commitment,-0.2986666666666667,True,,,,,
2,H13,2013,uncertainty_tagged,negative_false_commitment,-0.1306666666666666,True,,,,,
2,H13,2013,immediate_commit,negative_false_commitment,-0.2986666666666667,True,,,,,
2,H13,2014,uncertainty_tagged,negative_false_commitment,-0.1086666666666666,True,,,,,
2,H13,2014,immediate_commit,negative_false_commitment,-0.2866666666666667,True,,,,,
2,H13,2015,uncertainty_tagged,negative_false_commitment,-0.1113333333333333,True,,,,,
2,H13,2015,immediate_commit,negative_false_commitment,-0.2613333333333333,True,,,,,
2,H13,2016,uncertainty_tagged,negative_false_commitment,-0.1253333333333333,True,,,,,
2,H13,2016,immediate_commit,negative_false_commitment,-0.2886666666666667,True,,,,,
2,H13,2017,uncertainty_tagged,negative_false_commitment,-0.13,True,,,,,
2,H13,2017,immediate_commit,negative_false_commitment,-0.3006666666666667,True,,,,,
2,H13,2018,uncertainty_tagged,negative_false_commitment,-0.1286666666666666,True,,,,,
2,H13,2018,immediate_commit,negative_false_commitment,-0.286,True,,,,,
2,H13,2019,uncertainty_tagged,negative_false_commitment,-0.1153333333333333,True,,,,,
2,H13,2019,immediate_commit,negative_false_commitment,-0.2953333333333333,True,,,,,
2,H13,2020,uncertainty_tagged,negative_false_commitment,-0.1273333333333333,True,,,,,
2,H13,2020,immediate_commit,negative_false_commitment,-0.3146666666666666,True,,,,,
2,H13,2021,uncertainty_tagged,negative_false_commitment,-0.1266666666666666,True,,,,,
2,H13,2021,immediate_commit,negative_false_commitment,-0.3,True,,,,,
2,H13,2022,uncertainty_tagged,negative_false_commitment,-0.132,True,,,,,
2,H13,2022,immediate_commit,negative_false_commitment,-0.31,True,,,,,
2,H13,2023,uncertainty_tagged,negative_false_commitment,-0.1226666666666666,True,,,,,
2,H13,2023,immediate_commit,negative_false_commitment,-0.2833333333333333,True,,,,,
2,H13,2024,uncertainty_tagged,negative_false_commitment,-0.112,True,,,,,
2,H13,2024,immediate_commit,negative_false_commitment,-0.2773333333333333,True,,,,,
2,H13,2025,uncertainty_tagged,negative_false_commitment,-0.1206666666666666,True,,,,,
2,H13,2025,immediate_commit,negative_false_commitment,-0.2746666666666666,True,,,,,
2,H13,2026,uncertainty_tagged,negative_false_commitment,-0.1273333333333333,True,,,,,
2,H13,2026,immediate_commit,negative_false_commitment,-0.306,True,,,,,
2,H13,2027,uncertainty_tagged,negative_false_commitment,-0.116,True,,,,,
2,H13,2027,immediate_commit,negative_false_commitment,-0.2673333333333333,True,,,,,
2,H13,2028,uncertainty_tagged,negative_false_commitment,-0.124,True,,,,,
2,H13,2028,immediate_commit,negative_false_commitment,-0.2873333333333333,True,,,,,
2,H13,2029,uncertainty_tagged,negative_false_commitment,-0.1226666666666666,True,,,,,
2,H13,2029,immediate_commit,negative_false_commitment,-0.306,True,,,,,
2,H13,2030,uncertainty_tagged,negative_false_commitment,-0.124,True,,,,,
2,H13,2030,immediate_commit,negative_false_commitment,-0.2753333333333333,True,,,,,
2,H13,2031,uncertainty_tagged,negative_false_commitment,-0.124,True,,,,,
2,H13,2031,immediate_commit,negative_false_commitment,-0.296,True,,,,,
2,H13,2032,uncertainty_tagged,negative_false_commitment,-0.1353333333333333,True,,,,,
2,H13,2032,immediate_commit,negative_false_commitment,-0.3013333333333333,True,,,,,
2,H13,2033,uncertainty_tagged,negative_false_commitment,-0.116,True,,,,,
2,H13,2033,immediate_commit,negative_false_commitment,-0.2906666666666667,True,,,,,
2,H13,2034,uncertainty_tagged,negative_false_commitment,-0.1386666666666666,True,,,,,
2,H13,2034,immediate_commit,negative_false_commitment,-0.3113333333333333,True,,,,,
2,H13,2035,uncertainty_tagged,negative_false_commitment,-0.1373333333333333,True,,,,,
2,H13,2035,immediate_commit,negative_false_commitment,-0.3253333333333333,True,,,,,
2,H13,2036,uncertainty_tagged,negative_false_commitment,-0.1286666666666666,True,,,,,
2,H13,2036,immediate_commit,negative_false_commitment,-0.2926666666666667,True,,,,,
2,H13,2037,uncertainty_tagged,negative_false_commitment,-0.1213333333333333,True,,,,,
2,H13,2037,immediate_commit,negative_false_commitment,-0.302,True,,,,,
2,H13,2038,uncertainty_tagged,negative_false_commitment,-0.1313333333333333,True,,,,,
2,H13,2038,immediate_commit,negative_false_commitment,-0.298,True,,,,,
2,H13,2039,uncertainty_tagged,negative_false_commitment,-0.1073333333333333,True,,,,,
2,H13,2039,immediate_commit,negative_false_commitment,-0.274,True,,,,,
2,H14,2000,PPOLag,negative_safety_cost,-4.366666666666666,True,return,14.79567387817621,,,
2,H14,2000,PPO,negative_safety_cost,-4.666666666666667,True,return,15.77414449578485,,,
2,H14,2001,PPOLag,negative_safety_cost,-5.033333333333333,True,return,17.474304107157845,,,
2,H14,2001,PPO,negative_safety_cost,-4.6,True,return,17.07604893006959,,,
2,H14,2002,PPOLag,negative_safety_cost,-5.2,True,return,14.852086831404348,,,
2,H14,2002,PPO,negative_safety_cost,-5.033333333333333,True,return,12.163328451732086,,,
2,H14,2003,PPOLag,negative_safety_cost,-4.566666666666666,True,return,17.336328085531218,,,
2,H14,2003,PPO,negative_safety_cost,-4.9,True,return,8.412966862211874,,,
2,H14,2004,PPOLag,negative_safety_cost,-6.533333333333333,True,return,8.811226638581049,,,
2,H14,2004,PPO,negative_safety_cost,-8.366666666666667,True,return,16.418068313100182,,,
2,H14,2005,PPOLag,negative_safety_cost,-5.5,True,return,17.238998438205485,,,
2,H14,2005,PPO,negative_safety_cost,-5.9,True,return,17.16858001720139,,,
2,H14,2006,PPOLag,negative_safety_cost,-5.466666666666667,True,return,16.335941658148144,,,
2,H14,2006,PPO,negative_safety_cost,-4.133333333333334,True,return,17.252094418851204,,,
2,H14,2007,PPOLag,negative_safety_cost,-3.2666666666666666,True,return,16.853588418041845,,,
2,H14,2007,PPO,negative_safety_cost,-4.266666666666667,True,return,17.389736961549563,,,
2,H14,2008,PPOLag,negative_safety_cost,-1.8666666666666667,True,return,7.831885392331331,,,
2,H14,2008,PPO,negative_safety_cost,-1.9,True,return,7.830206168801809,,,
2,H14,2009,PPOLag,negative_safety_cost,-5.633333333333334,True,return,9.357248700566426,,,
2,H14,2009,PPO,negative_safety_cost,-4.966666666666667,True,return,17.19217321171153,,,
2,H14,2010,PPOLag,negative_safety_cost,-4.1,True,return,17.268151716299084,,,
2,H14,2010,PPO,negative_safety_cost,-5.233333333333333,True,return,17.44641739479376,,,
2,H14,2011,PPOLag,negative_safety_cost,-4.4,True,return,17.100049114043195,,,
2,H14,2011,PPO,negative_safety_cost,-4.6,True,return,16.63473359792341,,,
2,H14,2012,PPOLag,negative_safety_cost,-5.533333333333333,True,return,17.103877070927766,,,
2,H14,2012,PPO,negative_safety_cost,-4.666666666666667,True,return,10.466824454608965,,,
2,H14,2013,PPOLag,negative_safety_cost,-5.266666666666667,True,return,10.912655889264128,,,
2,H14,2013,PPO,negative_safety_cost,-0.1666666666666666,True,return,11.933412996314518,,,
2,H14,2014,PPOLag,negative_safety_cost,-3.6,True,return,11.645616578169877,,,
2,H14,2014,PPO,negative_safety_cost,-5.066666666666666,True,return,15.131639162133784,,,
2,H14,2015,PPOLag,negative_safety_cost,-4.9,True,return,17.41795090147375,,,
2,H14,2015,PPO,negative_safety_cost,-4.5,True,return,17.507721004242036,,,
2,H14,2016,PPOLag,negative_safety_cost,-5.3,True,return,17.06113118149973,,,
2,H14,2016,PPO,negative_safety_cost,-4.866666666666666,True,return,17.452281927130887,,,
2,H14,2017,PPOLag,negative_safety_cost,-0.7333333333333333,True,return,10.503336191464197,,,
2,H14,2017,PPO,negative_safety_cost,-4.6,True,return,17.23727822054547,,,
2,H14,2018,PPOLag,negative_safety_cost,-1.1333333333333333,True,return,17.139716074903365,,,
2,H14,2018,PPO,negative_safety_cost,-4.033333333333333,True,return,17.432935497413883,,,
2,H14,2019,PPOLag,negative_safety_cost,-3.433333333333333,True,return,11.310258255910222,,,
2,H14,2019,PPO,negative_safety_cost,-11.733333333333333,True,return,8.045839150154137,,,
2,H14,2020,PPOLag,negative_safety_cost,-5.5,True,return,16.383584859916045,,,
2,H14,2020,PPO,negative_safety_cost,-5.5,True,return,16.164122355034497,,,
2,H14,2021,PPOLag,negative_safety_cost,-4.066666666666666,True,return,15.399701666778457,,,
2,H14,2021,PPO,negative_safety_cost,-4.733333333333333,True,return,16.91225139336323,,,
2,H14,2022,PPOLag,negative_safety_cost,-4.7,True,return,17.296000596333595,,,
2,H14,2022,PPO,negative_safety_cost,-5.033333333333333,True,return,17.174343872631606,,,
2,H14,2023,PPOLag,negative_safety_cost,-4.333333333333333,True,return,12.988260916156118,,,
2,H14,2023,PPO,negative_safety_cost,-4.633333333333334,True,return,17.380954477181536,,,
2,H14,2024,PPOLag,negative_safety_cost,-6.1,True,return,10.62736339189655,,,
2,H14,2024,PPO,negative_safety_cost,-5.766666666666667,True,return,16.475283113062062,,,
2,H14,2025,PPOLag,negative_safety_cost,-4.433333333333334,True,return,16.042826471761067,,,
2,H14,2025,PPO,negative_safety_cost,-4.733333333333333,True,return,16.963221847139476,,,
2,H14,2026,PPOLag,negative_safety_cost,-4.933333333333334,True,return,14.491878915367094,,,
2,H14,2026,PPO,negative_safety_cost,-4.8,True,return,17.19321180123761,,,
2,H14,2027,PPOLag,negative_safety_cost,-3.1,True,return,17.311779707077598,,,
2,H14,2027,PPO,negative_safety_cost,-4.033333333333333,True,return,13.18036279611898,,,
2,H14,2028,PPOLag,negative_safety_cost,-5.0,True,return,17.083855907284256,,,
2,H14,2028,PPO,negative_safety_cost,-5.066666666666666,True,return,17.22275705520465,,,
2,H14,2029,PPOLag,negative_safety_cost,-5.466666666666667,True,return,16.146721533192498,,,
2,H14,2029,PPO,negative_safety_cost,-7.3,True,return,8.97163262325228,,,
2,H14,2030,PPOLag,negative_safety_cost,-5.233333333333333,True,return,15.145147042183735,,,
2,H14,2030,PPO,negative_safety_cost,-4.6,True,return,17.279981073275355,,,
2,H14,2031,PPOLag,negative_safety_cost,-5.3,True,return,14.287350288797397,,,
2,H14,2031,PPO,negative_safety_cost,-5.5,True,return,16.38561181973025,,,
2,H14,2032,PPOLag,negative_safety_cost,-5.366666666666666,True,return,13.25232953225096,,,
2,H14,2032,PPO,negative_safety_cost,-10.466666666666669,True,return,7.79063559600139,,,
2,H14,2033,PPOLag,negative_safety_cost,-5.133333333333334,True,return,17.19195081033941,,,
2,H14,2033,PPO,negative_safety_cost,-5.966666666666667,True,return,16.866655458096652,,,
2,H14,2034,PPOLag,negative_safety_cost,-5.1,True,return,17.23280733161066,,,
2,H14,2034,PPO,negative_safety_cost,-5.466666666666667,True,return,17.149640384592058,,,
2,H14,2035,PPOLag,negative_safety_cost,-4.2,True,return,14.794528100924676,,,
2,H14,2035,PPO,negative_safety_cost,-5.966666666666667,True,return,14.760636759643802,,,
2,H14,2036,PPOLag,negative_safety_cost,-4.366666666666666,True,return,17.28228224696419,,,
2,H14,2036,PPO,negative_safety_cost,-4.733333333333333,True,return,16.403077519173515,,,
2,H14,2037,PPOLag,negative_safety_cost,-0.0,True,return,8.204255755665692,,,
2,H14,2037,PPO,negative_safety_cost,-5.3,True,return,17.229416665647225,,,
2,H14,2038,PPOLag,negative_safety_cost,-5.533333333333333,True,return,17.1697051011871,,,
2,H14,2038,PPO,negative_safety_cost,-5.566666666666666,True,return,17.166505285262723,,,
2,H14,2039,PPOLag,negative_safety_cost,-3.8333333333333335,True,return,17.22682962942277,,,
2,H14,2039,PPO,negative_safety_cost,-6.1,True,return,8.109840954700411,,,
2,H15,2000,WorldModel_CEM,negative_safety_cost,-5.9,True,return,8.395085163114253,,,
2,H15,2000,PPOLag,negative_safety_cost,-4.25,True,return,14.178333964044873,,,
2,H15,2001,WorldModel_CEM,negative_safety_cost,-0.0,True,return,10.083776142005773,,,
2,H15,2001,PPOLag,negative_safety_cost,-5.0,True,return,17.46274520433756,,,
2,H15,2002,WorldModel_CEM,negative_safety_cost,-0.0,True,return,1.2786789071589884,,,
2,H15,2002,PPOLag,negative_safety_cost,-5.2,True,return,14.827493843110886,,,
2,H15,2003,WorldModel_CEM,negative_safety_cost,-0.0,True,return,0.0386529257622039,,,
2,H15,2003,PPOLag,negative_safety_cost,-4.6,True,return,17.324730554538867,,,
2,H15,2004,WorldModel_CEM,negative_safety_cost,-0.0,True,return,-5.950397633499248,,,
